"NOME_STRUT","DS_ATS","DS_ASST","COMUNE","PROV","LAT","LONG_","ID_struttura","original","ID_erogatore","check","n","ID_group"
"SIRIO S.R.L. - CENTRO MEDICO POLISPECIALISTICO","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","VARESE","VA",45.83622,8.79577,777,"SIRIO S.R.L. - CENTRO MEDICO POLISPECIALISTICO",464,TRUE,1,1
"OSPEDALE PAPA GIOVANNI XXIII-PSICHIATRIA-1-CPS-1 (C.P.S. VIA BOCCALEONE)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.68871,9.68976,3580,"C.P.S. VIA BOCCALEONE",465,TRUE,1,1
"HABILITA POLIAMBULATORIO OSIO SOTTO","ATS DI BERGAMO","ASST DI BERGAMO OVEST","OSIO SOTTO","BG",45.6172696,9.5950635,1517,"HABILITA POLIAMBULATORIO OSIO SOTTO",469,TRUE,1,1
"CORPORE SANO SMART CLINIC","ATS DI BERGAMO","ASST DI BERGAMO OVEST","STEZZANO","BG",45.6491007,9.639372,865,"CORPORE SANO SMART CLINIC",470,TRUE,1,1
"PRESIDIO OSPEDALIERO ""OSPEDALE GENERALE PROVINCIALE"" DI SARONNO-PSICHIATRIA-1-CPS-1 (CENTRO PSICO-SOCIALE SARONNO)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","SARONNO","VA",45.63329,9.03745,2983,"CENTRO PSICO-SOCIALE SARONNO",471,TRUE,1,1
"STUDIO CARDIOLOGICO LOCATI","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4516779,9.1915523,643,"STUDIO CARDIOLOGICO LOCATI",473,TRUE,1,1
"NUOVO OSPEDALE DI VIMERCATE-PSICHIATRIA-1-CPS-1 (CPS DI VIMERCATE)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","VIMERCATE","MB",45.6132318,9.367784,3504,"CPS DI VIMERCATE",474,TRUE,1,1
"OSPEDALE ""ROSSI"" - CASALPUSTERLENGO-PSICHIATRIA-1-CPS-1 (CPS - CASALPUSTERLENGO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","CASALPUSTERLENGO","LO",45.1714,9.65223,3293,"CPS - CASALPUSTERLENGO",475,TRUE,1,1
"PRESIDIO OSPEDALIERO ""OSPEDALE DI CIRCOLO"" DI BUSTO ARSIZIO-NEFROLOGIA-1-CAL-1 (C.A.L. - CASTELLANZA)","ATS DELL'INSUBRIA","ASST DELLA VALLE OLONA","CASTELLANZA","VA",45.61253,8.89648,2974,"C.A.L. - CASTELLANZA",476,TRUE,1,1
"POLIAMBULATORIO SPECIALISTICO EXTRA-OSPEDALIERO - PAULLO-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (UOP - AMB. PAULLO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","PAULLO","MI",45.4165094,9.399126,2750,"UOP - AMB. PAULLO",478,TRUE,1,1
"OSPEDALE DI VALLE CAMONICA - STABILIMENTO DI ESINE-NEFROLOGIA-1-CAL-2 (CAL EDOLO)","ATS DELLA MONTAGNA","ASST DELLA VALCAMONICA","EDOLO","BS",46.17835,10.33162,3276,"CAL EDOLO",480,TRUE,1,1
"CENTRO STUDI CURA DEPRESSIONE DONNA","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4664855,9.2190591,193,"CENTRO STUDI CURA DEPRESSIONE DONNA",482,TRUE,1,1
"HABILITA POLIAMBULATORIO ALBINO","ATS DI BERGAMO","ASST DI BERGAMO EST","ALBINO","BG",45.76609,9.78877,889,"HABILITA POLIAMBULATORIO ALBINO",483,TRUE,1,1
"OSPEDALE CIVILE - SAN GIOVANNI BIANCO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB. PSICHIATRICO ZOGNO)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","ZOGNO","BG",45.7939,9.66625,3584,"AMB. PSICHIATRICO ZOGNO",486,TRUE,1,1
"PAVIADENT","ATS DI PAVIA","ASST DI PAVIA","PAVIA","PV",45.18856,9.14602,995,"PAVIADENT",489,TRUE,1,1
"P.O. ""TRABATTONI RONZONI"" DI SEREGNO-EMODIALISI-1-CAL-1 (CAL SEREGNO)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","SEREGNO","MB",45.65374,9.20494,3502,"CAL SEREGNO",490,TRUE,1,1
"PRESIDIO SANT'ANNA-PSICHIATRIA-1-CPS-2 (CPS APPIANO GENTILE)","ATS DELL'INSUBRIA","ASST LARIANA","APPIANO GENTILE","CO",45.7303755,8.9814017,3122,"CPS APPIANO GENTILE",491,TRUE,1,1
"POLIAMB. DI LAVENA PONTE TRESA","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","LAVENA PONTE TRESA","VA",45.96591,8.85286,103,"POLIAMB. DI LAVENA PONTE TRESA",492,TRUE,1,1
"CENTRO MEDICINA PREVENTIVA SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","ROZZANO","MI",45.3786004,9.147981,641,"CENTRO MEDICINA PREVENTIVA SRL",493,TRUE,1,1
"POLIAMBULATORIO CLERICETTI","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4780764,9.2356882,1040,"POLIAMBULATORIO CLERICETTI",494,TRUE,1,1
"POLIAMBULATORIO DI DONGO","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","DONGO","CO",46.12466,9.28177,2804,"POLIAMBULATORIO DI DONGO",496,TRUE,1,1
"OSPEDALE CIVILE VIGEVANO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (C.P.S. MORTARA)","ATS DI PAVIA","ASST DI PAVIA","MORTARA","PV",45.24891015,8.73852686,3446,"C.P.S. MORTARA",498,TRUE,1,1
"PRESIDIO OSPEDALIERO S.CARLO BORROMEO-PSICHIATRIA-1-CPS-2 (CPS VIA MOSCA AREA NORD)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4593535,9.0882039,3561,"CPS VIA MOSCA AREA NORD",500,TRUE,1,1
"SPORTMAN'S CENTER","ATS DI BERGAMO","ASST DI BERGAMO OVEST","OSIO SOTTO","BG",45.6081879,9.5859387,880,"SPORTMAN'S CENTER",501,TRUE,1,1
"AMB.PSICHIATRICO DI CARAVAGGIO","ATS DI BERGAMO","ASST DI BERGAMO OVEST","CARAVAGGIO","BG",45.49545,9.64613,153,"AMB.PSICHIATRICO DI CARAVAGGIO",502,TRUE,1,1
"OSPEDALE TREVIGLIO CARAVAGGIO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMBULAT. PSICH. OSP.TREVIGLIO)","ATS DI BERGAMO","ASST DI BERGAMO OVEST","TREVIGLIO","BG",45.5101522,9.61005346,3644,"AMBULAT. PSICH. OSP.TREVIGLIO",503,TRUE,1,1
"C.P.S. AZZATE","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","AZZATE","VA",45.7788237,8.7982712,22,"C.P.S. AZZATE",504,TRUE,1,1
"AMBULATORIO DI BORMIO","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","BORMIO","SO",46.4613422,10.3595579,950,"AMBULATORIO DI BORMIO",505,TRUE,1,1
"OSPEDALE S. MARTINO - MEDE-MEDICINA GENERALE-1-CAL-1 (C.A.L. MEDE)","ATS DI PAVIA","ASST DI PAVIA","MEDE","PV",45.0915615,8.7307885,3438,"C.A.L. MEDE",508,TRUE,1,1
"YOSHITAKA S.R.L.","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","ABBIATEGRASSO","MI",45.392979,8.9238133,699,"YOSHITAKA S.R.L.",510,TRUE,1,1
"PO DI ISEO (UNICO PO CON STAB PALAZZOLO)-PSICHIATRIA-1-CPS-3 (CENTRO PSICOSOCIALE ORZINUOVI)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","ORZINUOVI","BS",45.4028863,9.9285856,2692,"CENTRO PSICOSOCIALE ORZINUOVI",511,TRUE,1,1
"OSPEDALE E. BASSINI-NEFROLOGIA-1-CAL-1 (POLIAMBULATORIO DI DIALISI OSPEDALE SESTO SAN GIOVANNI)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST NORD MILANO","SESTO SAN GIOVANNI","MI",45.5366745,9.2252921,2682,"POLIAMBULATORIO DI DIALISI OSPEDALE SESTO SAN GIOVANNI",512,TRUE,1,1
"CASA DI CURA PRIVATA VILLA GEMMA SPA (UNICO PRESIDIO CON STAB  VB)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (CASA DI CURA VILLA GEMMA)","ATS DI BRESCIA","ASST DEL GARDA","GARDONE RIVIERA","BS",45.6187241,10.5625992,3332,"CASA DI CURA VILLA GEMMA",514,TRUE,1,1
"MEDICAL EQUIPE SRL","ATS DI BERGAMO","ASST DI BERGAMO OVEST","CALUSCO D'ADDA","BG",45.69114,9.47832,869,"MEDICAL EQUIPE SRL",515,TRUE,1,1
"BELFIORE 5 SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","OPERA","MI",45.3733823,9.2107456,441,"BELFIORE 5 SRL",516,TRUE,1,1
"CENTRO MEDICINA SPORTIVA ASL MONZA E BRIANZA","ATS DELLA BRIANZA","ASST DI MONZA","MONZA","MB",45.5857,9.27822,8112,"CENTRO MEDICINA SPORTIVA ASL MONZA E BRIANZA",517,TRUE,1,1
"NUOVO OSPEDALE DI VIMERCATE-PSICHIATRIA-1-CPS-2 (CENTRO PSICO SOCIALE BESANA B.)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","BESANA IN BRIANZA","MB",45.7001014,9.286255,3352,"CENTRO PSICO SOCIALE BESANA B.",521,TRUE,1,1
"OSPEDALE S. GERARDO DI MONZA-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMBULATORIO PSICHIATRICO BRUGHERIO)","ATS DELLA BRIANZA","ASST DI MONZA","BRUGHERIO","MB",45.5583352,9.3077278,3424,"AMBULATORIO PSICHIATRICO BRUGHERIO",522,TRUE,1,1
"CENTRO DI MEDICINA SPORTIVA SRL","ATS DELLA BRIANZA","ASST DI LECCO","DERVIO","LC",46.0784,9.30399,853,"CENTRO DI MEDICINA SPORTIVA",524,TRUE,1,1
"CARLO POMA-PSICHIATRIA-1-CPS-2 (CPS. PSICHIATRIA - VIADANA)","ATS DELLA VAL PADANA","ASST DI CREMONA","VIADANA","MN",44.92611,10.52256,3005,"CPS. PSICHIATRIA - VIADANA",526,TRUE,1,1
"NUOVO OSPEDALE DI VIMERCATE-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMBULATORIO PSICHIATRICO CARATE BRIANZA)","ATS DELLA BRIANZA","ASST DELLA BRIANZA","CARATE BRIANZA","MB",45.6782559,9.2329065,3139,"AMBULATORIO PSICHIATRICO CARATE BRIANZA",529,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-NEUROPSICHIATRIA INFANTILE-1-POLO TERRITORIALE-6 (AMBULATORIO PSIC. DI DONGO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","DONGO","CO",46.12542,9.27994,3528,"AMBULATORIO PSIC. DI DONGO",530,TRUE,1,1
"PRESIDIO OSPEDALIERO DI MELZO-GORGONZOLA (STAB DI MELZO)-PSICHIATRIA-1-CPS-2 (CPS VAPRIO D'ADDA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","VAPRIO D'ADDA","MI",45.57358,9.52821,2756,"CPS VAPRIO D'ADDA",531,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-EMODIALISI-1-CAL-3 (C.A.L. SONDALO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","SONDALO","SO",46.33266,10.33407,2855,"C.A.L. SONDALO",533,TRUE,1,1
"OSPEDALE DI LENO (STAB DEL PO DI MANERBIO)-POLIAMBULATORIO-1-AMBULATORIO PRINCIPALE-1 (OSPEDALE DI LENO - AMBULATORI)","ATS DI BRESCIA","ASST DEL GARDA","LENO","BS",45.36551,10.21723,2768,"OSPEDALE DI LENO - AMBULATORI",534,TRUE,1,1
"OSPEDALE PAPA GIOVANNI XXIII-POLIAMBULATORIO DI MEDICINA SPORTIVA-1-AMBULATORIO DI MEDICINA SPORTIVA-1 (CENTRO MEDICINA DELLO SPORT BORGO PALAZZO)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.69284586,9.69678711,3579,"CENTRO MEDICINA DELLO SPORT BORGO PALAZZO",535,TRUE,1,1
"PRESIDIO OSPEDALIERO DI CREMONA-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB. DIVISIONALE UOP 29 CR)","ATS DELLA VAL PADANA","ASST DI CREMONA","CREMONA","CR",45.13012,10.05196,2992,"AMB. DIVISIONALE UOP 29 CR",536,TRUE,1,1
"STABILIMENTO OSPEDALIERO DI LEGNANO-PSICHIATRIA-1-CPS-3 (CPS - PARABIAGO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","PARABIAGO","MI",45.55886,8.9516,2524,"CPS - PARABIAGO",537,TRUE,1,1
"PO ASOLA E BOZZOLO (STAB ASOLA)-EMODIALISI-1-CAL-1 (C.A.L. - ASOLA)","ATS DELLA VAL PADANA","ASST DI MANTOVA","ASOLA","MN",45.2237223,10.4120074,3218,"C.A.L. - ASOLA",539,TRUE,1,1
"C.P.S. - MERATE","ATS DELLA BRIANZA","ASST DI LECCO","MERATE","LC",45.6991524,9.4146249,43,"C.P.S. - MERATE",541,TRUE,1,1
"ISTITUTO GERIATRICO P.REDAELLI DI MILANO","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4595933,9.1381581,688,"ISTITUTO GERIATRICO P.REDAELLI",542,TRUE,1,1
"PO DI ISEO (UNICO PO CON STAB PALAZZOLO)-PSICHIATRIA-1-CPS-1 (CENTRO PSICOSOCIALE ISEO)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","ISEO","BS",45.6625,10.05131,2699,"CENTRO PSICOSOCIALE ISEO",544,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-PSICHIATRIA-1-CPS-4 (CPS CHIAVENNA)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","CHIAVENNA","SO",46.3214066,9.3991661,3202,"CPS CHIAVENNA",545,TRUE,1,1
"STRUTTURA RICOVERO E CURA  DI SONDRIO-EMODIALISI-1-CAL-1 (C.A.L. - CHIAVENNA)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","CHIAVENNA","SO",46.3214066,9.3991661,3270,"C.A.L. - CHIAVENNA",548,TRUE,1,1
"PRESIDIO SANT'ANNA-PSICHIATRIA-1-CPS-4 (CPS - LONGONE AL SEGRINO)","ATS DELL'INSUBRIA","ASST LARIANA","LONGONE AL SEGRINO","CO",45.8172857,9.254204,3125,"CPS - LONGONE AL SEGRINO",550,TRUE,1,1
"CENTRO MEDICO FISIOTERAPICO DE VITA SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","PANTIGLIATE","MI",45.4345408,9.3551455,687,"CENTRO MEDICO FISIOTERAPICO DE VITA SRL",552,TRUE,1,1
"OSPEDALE - ANGERA-EMODIALISI-1-CAL-1 (C.A.L. - ANGERA)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","ANGERA","VA",45.7753572,8.5780536,3050,"C.A.L. - ANGERA",554,TRUE,1,1
"KOUROS STUDIO DI FISIOTERAPIA","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4508139,9.1848675,718,"KOUROS STUDIO DI FISIOTERAPIA",555,TRUE,1,1
"PRESIDIO OSPEDALIERO OSPEDALE NIGUARDA CA' GRANDA-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB. OSPEDALIERO - PSICHIATRIA 1 - DIVISIONALE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST GRANDE OSPEDALE METROPOLITANO NIGUARDA","MILANO","MI",45.50626,9.1883,3587,"AMB. OSPEDALIERO - PSICHIATRIA 1 - DIVISIONALE",559,TRUE,1,1
"PO DI ISEO (UNICO PO CON STAB PALAZZOLO)-PSICHIATRIA-1-CPS-2 (CENTRO PSICOSOCIALE ROVATO)","ATS DI BRESCIA","ASST DELLA FRANCIACORTA","ROVATO","BS",45.565042,9.997406,2702,"CENTRO PSICOSOCIALE ROVATO",560,TRUE,1,1
"AMBULATORIO PSICHIATRICO DI BREMBATE DI SOPRA","ATS DI BERGAMO","ASST DI BERGAMO OVEST","BREMBATE DI SOPRA","BG",45.72037,9.5844,152,"AMBULATORIO PSICHIATRICO DI BREMBATE DI SOPRA",563,TRUE,1,1
"PRESIDIO OSPEDALIERO S.CARLO BORROMEO-PSICHIATRIA-1-CPS-3 (CPS CORSICO AREA NORD OVEST)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","CORSICO","MI",45.4447818,9.1126106,3556,"CPS CORSICO AREA NORD OVEST",567,TRUE,1,1
"OSPEDALE PAPA GIOVANNI XXIII-PSICHIATRIA-2-CPS-1 (C.P.S. VIA TITO LIVIO)","ATS DI BERGAMO","ASST PAPA GIOVANNI XXIII","BERGAMO","BG",45.71206,9.68415,3581,"C.P.S. VIA TITO LIVIO",568,TRUE,1,1
"PRESIDIO UNICO MAGENTA - ABBIATEGRASSO (STAB DI MAGENTA)-PSICHIATRIA-1-CPS-1 (CPS - MAGENTA)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST OVEST MILANESE","MAGENTA","MI",45.4684985,8.8863965,2515,"CPS - MAGENTA",569,TRUE,1,1
"STRUTTURA RICOVERO E CURA DI MORBEGNO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (ATTIVITA' AMBULATORIALE PSICHIATRICA MORBEGNO)","ATS DELLA MONTAGNA","ASST DELLA VALTELLINA E DELL'ALTO LARIO","MORBEGNO","SO",46.13389,9.57433,3134,"ATTIVITA' AMBULATORIALE PSICHIATRICA MORBEGNO",570,TRUE,1,1
"OSPEDALE TREVIGLIO CARAVAGGIO-PSICHIATRIA-1-CPS-1 (C.P.S. - AMBUL. BONATE SOTTO)","ATS DI BERGAMO","ASST DI BERGAMO OVEST","BONATE SOTTO","BG",45.664659,9.5523918,3578,"C.P.S. - AMBUL. BONATE SOTTO",572,TRUE,1,1
"ISTITUTO FISIOKINESITERAPICO S.R.L.","ATS DI PAVIA","ASST DI PAVIA","CASTEGGIO","PV",45.0172139,9.1322096,1025,"ISTITUTO FISIOKINESITERAPICO S.R.L.",573,TRUE,1,1
"FISIOKINESITERAPIA SANITAS DI PROVENZI G.FRANCO & C. S.A.S.","ATS DELLA VAL PADANA","ASST DI CREMA","SONCINO","CR",45.4019237,9.8659323,989,"FISIOKINESITERAPIA SANITAS",574,TRUE,1,1
"OSPEDALE DI SALO'  (STAB DEL PO DI GAVARDO)-PSICHIATRIA-1-CPS-1 (CPS SALO')","ATS DI BRESCIA","ASST DEL GARDA","SALO'","BS",45.6051946,10.5221898,2779,"CPS SALO'",576,TRUE,1,1
"ODONTOPROTESI BUENOS AYRES S.R.L.","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4804245,9.2108269,655,"ODONTOPROTESI BUENOS AYRES",577,TRUE,1,1
"OSPEDALE CIVILE VIGEVANO-NEFROLOGIA-1-CAL-1 (C.A.L. OSPEDALE CASORATE)","ATS DI PAVIA","ASST DI PAVIA","CASORATE PRIMO","PV",45.31227,9.01901,2854,"C.A.L. OSPEDALE CASORATE",578,TRUE,1,1
"PRESIDIO SANT'ANNA-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB. PSICHIATRICO PORLEZZA)","ATS DELL'INSUBRIA","ASST LARIANA","PORLEZZA","CO",46.03627,9.11749,3520,"AMB. PSICHIATRICO PORLEZZA",580,TRUE,1,1
"AMB. PSICHIATRIA - INTROBIO","ATS DELLA BRIANZA","ASST DI LECCO","INTROBIO","LC",45.97282,9.44675,129,"AMB. PSICHIATRIA - INTROBIO",582,TRUE,1,1
"OSPEDALE  ""G.SALVINI""-PSICHIATRIA-1-CPS-1 (CPS BOLLATE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","BOLLATE","MI",45.540966,9.1145752,2603,"CPS BOLLATE",583,TRUE,1,1
"OSPEDALE SAN PAOLO-POLIAMBULATORIO-1 (POLIAMB. ODONTO BELDILETTO - MILANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4367114,9.1628515,77,"POLIAMB. ODONTO BELDILETTO - MILANO",584,TRUE,1,1
"PRESIDIO ALESSANDRO MANZONI DI LECCO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMB.PSICHIATRIA - BELLANO)","ATS DELLA BRIANZA","ASST DI LECCO","BELLANO","LC",46.0482531,9.3068703,2927,"AMB.PSICHIATRIA - BELLANO",585,TRUE,1,1
"OSPEDALE SAN PAOLO-PSICHIATRIA-1-CPS-2 (CPS ROZZANO AREA SUD OVEST)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST MELEGNANO E DELLA MARTESANA","ROZZANO","MI",45.3934125,9.166041,3558,"CPS ROZZANO AREA SUD OVEST",586,TRUE,1,1
"PRESIDIO OSPEDALIERO OGLIO PO-PSICHIATRIA-1-CPS-1 (CPS CASALMAGGIORE)","ATS DELLA VAL PADANA","ASST DI CREMONA","CASALMAGGIORE","CR",44.9909392,10.415348,2995,"CPS CASALMAGGIORE",590,TRUE,1,1
"PRESIDIO OSPEDALIERO DI MONTICHIARI-PSICHIATRIA-1-CPS-2 (CPS 2 - 4° CPS MONTICHIARI)","ATS DI BRESCIA","ASST DEL GARDA","MONTICHIARI","BS",45.41466,10.39324,2612,"4° CPS MONTICHIARI",591,TRUE,1,1
"OSPEDALE S. GERARDO DI MONZA-PSICHIATRIA-1-CPS-1 (CENTRO PSICO SOCIALE MONZA)","ATS DELLA BRIANZA","ASST DI MONZA","MONZA","MB",45.58582,9.28026,3426,"CENTRO PSICO SOCIALE MONZA",594,TRUE,1,1
"CENTRO MEDICO DI LISSONE-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (ISTITUTO SCIENTIFICO DI LISSONE  )","ATS DELLA BRIANZA","ASST DELLA BRIANZA","LISSONE","MB",45.62059,9.23732,8043,"ISTITUTO SCIENTIFICO DI LISSONE",595,TRUE,1,1
"OSPEDALE SAN PAOLO-PSICHIATRIA-2-CPS-2 (CPS CENTRO GIOVANI)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4424349,9.1571709,3562,"CPS CENTRO GIOVANI",596,TRUE,1,1
"FONDAZIONE EUROPEA DI RICERCA BIOMEDICA FERB- ONLUS-RIABILITAZIONE SPECIALISTICA-1-AMBULATORIO PRINCIPALE-1 (CENTRO ALZHEIMER GAZZANIGA)","ATS DI BERGAMO","ASST DI BERGAMO EST","GAZZANIGA","BG",45.79497,9.82993,3261,"CENTRO ALZHEIMER GAZZANIGA",599,TRUE,1,1
"AMBULATORIO DI PSICHIATRIA","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST FATEBENEFRATELLI SACCO","MILANO","MI",45.4793923,9.1920848,194,"AMBULATORIO DI PSICHIATRIA",600,TRUE,1,1
"NUOVA DIMENSIONE SPORT SRL","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","SENAGO","MI",45.5725764,9.1189207,683,"NUOVA DIMENSIONE SPORT SRL",602,TRUE,1,1
"CENTRO AMBROSIANO DI MEDICINA DELLO SPORT SAS DI MAGNIFICO SONIA","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST SANTI PAOLO E CARLO","MILANO","MI",45.4386604,9.1522251,622,"CENTRO AMBROSIANO DI MEDICINA DELLO SPORT",604,TRUE,1,1
"PRESIDIO OSPEDALIERO DI LODI-NEFROLOGIA-1-CAL-1 (SERVIZIO DIALISI - LODI)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","LODI","LO",45.31551,9.51035,2898,"SERVIZIO DIALISI - LODI",610,TRUE,1,1
"NEPHROCARE SPA-NEFROLOGIA-1-CAL-1 (U.O EMODIALISI 1 - SERIATE)","ATS DI BERGAMO","ASST DI BERGAMO EST","SERIATE","BG",45.6833153,9.71663598,3190,"U.O EMODIALISI 1 - SERIATE",611,TRUE,1,1
"CENTRO DI RICERCHE CLINICHE PER LE MALATTIE RARE ALDO E CELE DACCÒ-SERVIZIO DI MEDICINA DI LABORATORIO-1-SMEL-1 (CENTRO DI RICERCHE CLINICHE PER LE MALATTIE RARE ALDO E CELE DACCO')","ATS DI BERGAMO","ASST DI BERGAMO EST","RANICA","BG",45.7288375,9.7117316,6459,"CENTRO DI RICERCHE CLINICHE PER LE MALATTIE RARE ALDO E CELE DACCO'",612,TRUE,1,1
"PRESIDIO OSPEDALIERO DI LODI-PSICHIATRIA-1-CPS-2 (CPS - S. ANGELO LODIGIANO)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","SANT'ANGELO LODIGIANO","LO",45.23836,9.41707,2832,"CPS - S. ANGELO LODIGIANO",616,TRUE,1,1
"PRESIDIO OSPEDALIERO ""DELMATI"" - S. ANGELO LODIGIANO-EMODIALISI-1-CAL-1 (CAL DIALISI - S. ANGELO L.)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST DI LODI","SANT'ANGELO LODIGIANO","LO",45.22852,9.41707,2834,"CAL DIALISI - S. ANGELO L.",617,TRUE,1,1
"PRESIDIO OSPEDALIERO ""PESENTI-FENAROLI"" - ALZANO LOMBARDO-PSICHIATRIA-1-AMBULATORIO PRINCIPALE-1 (AMBULATORIO PSICHIATRICO - LOVERE)","ATS DI BERGAMO","ASST DI BERGAMO EST","LOVERE","BG",45.81717,10.07278,3153,"AMBULATORIO PSICHIATRICO - LOVERE",621,TRUE,1,1
"PRESIDIO SANT'ANNA-PSICHIATRIA-1-CPS-5 (C.P.S. OSSUCCIO)","ATS DELL'INSUBRIA","ASST LARIANA","TREMEZZINA","CO",45.98492,9.22891,3519,"C.P.S. OSSUCCIO",622,TRUE,1,1
"OSPEDALE  ""G.SALVINI""-PSICHIATRIA-1-CPS-4 (CPS 2 - SETTIMO  MILANESE)","ATS DELLA CITTA' METROPOLITANA DI MILANO","ASST RHODENSE","SETTIMO MILANESE","MI",45.4824461,9.0536692,3073,"CPS 2 - SETTIMO  MILANESE",623,TRUE,1,1
"PRESIDIO OSPEDALIERO ""OSPEDALE DI CIRCOLO"" DI BUSTO ARSIZIO-PSICHIATRIA-1-CPS-2 (CENTRO PSICO SOCIALE - TRADATE)","ATS DELL'INSUBRIA","ASST DEI SETTE LAGHI","TRADATE","VA",45.71139,8.90037,2978,"CENTRO PSICO SOCIALE - TRADATE",626,TRUE,1,1
